date,stablecoin_velocity_solana,daily_active_addresses_new_wallets_ethereum,daily_active_addresses_new_wallets_solana,energy_per_tx_ethereum,daily_active_addresses_returning_wallets_ethereum,energy_per_tx_solana,gas_consumed_native_solana,gas_consumed_native_ethereum,daily_active_addresses_returning_wallets_solana,daily_return_solana,dex_volumes_solana,dex_volumes_ethereum,tvl_usd_solana,tvl_usd_ethereum,p2p_ratio_ethereum,stablecoin_velocity_ethereum,stablecoin_supply_usd_ethereum,stablecoin_supply_usd_solana,p2p_stablecoin_transfer_volume_solana,stablecoin_transfer_volume_ethereum,stablecoin_transfer_volume_solana,p2p_stablecoin_transfer_volume_ethereum,weekly_unique_contract_deployers_solana,weekly_unique_contract_deployers_ethereum,fees_ethereum,daily_transactions_ethereum,daily_active_addresses_solana,daily_active_addresses_ethereum,fees_solana,daily_transactions_solana,market_cap_ethereum,market_cap_solana,daily_return_ethereum,price_solana,price_ethereum,date.1,daily_active_addresses_bitcoin
2015-12-18,,,,,,,,,,,,,,,,,,,,,,,0.0,107.0,58.55,9032.0,0.0,1479.0,0.0,0.0,68767429.85,0.0,0.0,0.0,0.94,2015-12-18,329614.5714285714
2015-12-19,,,,,,,,,,,,,,,,,,,,,,,0.0,107.0,51.51,9314.0,0.0,1532.0,0.0,0.0,68305705.25,0.0,0.0,0.0,0.94,2015-12-19,329614.5714285714
2015-12-20,,,,,,,,,,,,,,,,,,,,,,,0.0,107.0,61.75,9879.0,0.0,1494.0,0.0,0.0,67842615.39,0.0,0.0,0.0,0.94,2015-12-20,329614.5714285714
2015-12-21,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,68.77,12063.0,0.0,1570.0,0.0,0.0,66514758.19,0.0,-0.0851,0.0,0.86,2015-12-21,295640.4285714286
2015-12-22,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,102.65,21027.0,0.0,1580.0,0.0,0.0,65674405.65,0.0,0.0,0.0,0.86,2015-12-22,295640.4285714286
2015-12-23,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,140.27,22740.0,0.0,1494.0,0.0,0.0,65226512.0,0.0,0.0,0.0,0.86,2015-12-23,295640.4285714286
2015-12-24,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,79.68,13494.0,0.0,1492.0,0.0,0.0,65957619.84,0.0,0.0,0.0,0.86,2015-12-24,295640.4285714286
2015-12-25,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,45.37,9521.0,0.0,1434.0,0.0,0.0,64637552.4,0.0,0.0,0.0,0.86,2015-12-25,295640.4285714286
2015-12-26,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,53.76,10726.0,0.0,1499.0,0.0,0.0,65104495.78,0.0,0.0,0.0,0.86,2015-12-26,295640.4285714286
2015-12-27,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,145.92,21867.0,0.0,1445.0,0.0,0.0,63858382.55,0.0,0.0,0.0,0.86,2015-12-27,295640.4285714286
2015-12-28,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,63.3,12368.0,0.0,1618.0,0.0,0.0,65951485.16,0.0,0.0814,0.0,0.93,2015-12-28,257340.2857142857
2015-12-29,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,59.76,11358.0,0.0,1557.0,0.0,0.0,68315404.55,0.0,0.0,0.0,0.93,2015-12-29,257340.2857142857
2015-12-30,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,142.6,21767.0,0.0,1469.0,0.0,0.0,71083912.7,0.0,0.0,0.0,0.93,2015-12-30,257340.2857142857
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,47.44,10301.0,0.0,1712.0,0.0,0.0,71849843.67,0.0,0.0,0.0,0.93,2015-12-31,257340.2857142857
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,29.37,8233.0,0.0,1536.0,0.0,0.0,71252107.97,0.0,0.0,0.0,0.93,2016-01-01,257340.2857142857
2016-01-02,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,37.64,9164.0,0.0,1619.0,0.0,0.0,73864483.22,0.0,0.0,0.0,0.93,2016-01-02,257340.2857142857
2016-01-03,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,37.31,9258.0,0.0,1618.0,0.0,0.0,72909192.01,0.0,0.0,0.0,0.93,2016-01-03,257340.2857142857
2016-01-04,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,40.62,9474.0,0.0,1629.0,0.0,0.0,72462361.88,0.0,0.0753,0.0,1.0,2016-01-04,287705.4285714286
2016-01-05,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,116.9,16430.0,0.0,1631.0,0.0,0.0,73650960.93,0.0,0.0,0.0,1.0,2016-01-05,287705.4285714286
2016-01-06,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,127.61,17074.0,0.0,1677.0,0.0,0.0,72931723.31,0.0,0.0,0.0,1.0,2016-01-06,287705.4285714286
2016-01-07,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,130.43,22075.0,0.0,1728.0,0.0,0.0,75767382.44,0.0,0.0,0.0,1.0,2016-01-07,287705.4285714286
2016-01-08,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,53.39,10919.0,0.0,1646.0,0.0,0.0,78016544.33,0.0,0.0,0.0,1.0,2016-01-08,287705.4285714286
2016-01-09,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,80.17,11793.0,0.0,1684.0,0.0,0.0,77676004.65,0.0,0.0,0.0,1.0,2016-01-09,287705.4285714286
2016-01-10,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,56.27,10320.0,0.0,1842.0,0.0,0.0,81416101.64,0.0,0.0,0.0,1.0,2016-01-10,287705.4285714286
2016-01-11,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,59.57,10893.0,0.0,1873.0,0.0,0.0,88958959.9,0.0,0.23,0.0,1.23,2016-01-11,311640.4285714286
2016-01-12,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,57.9,10862.0,0.0,1998.0,0.0,0.0,86108971.48,0.0,0.0,0.0,1.23,2016-01-12,311640.4285714286
2016-01-13,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,139.61,17665.0,0.0,1772.0,0.0,0.0,88257219.96,0.0,0.0,0.0,1.23,2016-01-13,311640.4285714286
2016-01-14,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,64.84,10653.0,0.0,1727.0,0.0,0.0,92329493.83,0.0,0.0,0.0,1.23,2016-01-14,311640.4285714286
2016-01-15,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,56.31,9875.0,0.0,1968.0,0.0,0.0,92765190.35,0.0,0.0,0.0,1.23,2016-01-15,311640.4285714286
2016-01-16,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,59.88,10664.0,0.0,1545.0,0.0,0.0,100866229.13,0.0,0.0,0.0,1.23,2016-01-16,311640.4285714286
2016-01-17,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,47.65,9747.0,0.0,1433.0,0.0,0.0,106770205.0,0.0,0.0,0.0,1.23,2016-01-17,311640.4285714286
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,0.0,203.0,85.15,12916.0,0.0,1665.0,0.0,0.0,105177492.61,0.0,0.4228,0.0,1.75,2016-01-18,346366.4285714286
2016-01-19,,,,,,,,,,,,,,,,,,,,,,,0.0,203.0,111.39,13420.0,0.0,1547.0,0.0,0.0,119608403.91,0.0,0.0,0.0,1.75,2016-01-19,346366.4285714286
2016-01-20,,,,,,,,,,,,,,,,,,,,,,,0.0,203.0,58.74,10610.0,0.0,2036.0,0.0,0.0,118064297.76,0.0,0.0,0.0,1.75,2016-01-20,346366.4285714286
2016-01-21,,,,,,,,,,,,,,,,,,,,,,,0.0,203.0,59.72,10734.0,0.0,1545.0,0.0,0.0,112494896.69,0.0,0.0,0.0,1.75,2016-01-21,346366.4285714286
2016-01-22,,,,,,,,,,,,,,,,,,,,,,,0.0,203.0,105.53,13848.0,0.0,1599.0,0.0,0.0,129390552.65,0.0,0.0,0.0,1.75,2016-01-22,346366.4285714286
2016-01-23,,,,,,,,,,,,,,,,,,,,,,,0.0,203.0,74.32,11025.0,0.0,1878.0,0.0,0.0,163090024.69,0.0,0.0,0.0,1.75,2016-01-23,346366.4285714286
2016-01-24,,,,,,,,,,,,,,,,,,,,,,,0.0,203.0,117.77,12798.0,0.0,2112.0,0.0,0.0,189898537.78,0.0,0.0,0.0,1.75,2016-01-24,346366.4285714286
2016-01-25,,,,,,,,,,,,,,,,,,,,,,,0.0,308.0,167.74,17121.0,0.0,2226.0,0.0,0.0,159744115.07,0.0,0.3429,0.0,2.35,2016-01-25,359110.14285714284
2016-01-26,,,,,,,,,,,,,,,,,,,,,,,0.0,308.0,180.74,16511.0,0.0,2350.0,0.0,0.0,182534589.03,0.0,0.0,0.0,2.35,2016-01-26,359110.14285714284
2016-01-27,,,,,,,,,,,,,,,,,,,,,,,0.0,308.0,286.54,18747.0,0.0,2080.0,0.0,0.0,193030853.2,0.0,0.0,0.0,2.35,2016-01-27,359110.14285714284
2016-01-28,,,,,,,,,,,,,,,,,,,,,,,0.0,308.0,205.64,16765.0,0.0,2090.0,0.0,0.0,190524391.84,0.0,0.0,0.0,2.35,2016-01-28,359110.14285714284
2016-01-29,,,,,,,,,,,,,,,,,,,,,,,0.0,308.0,182.38,16395.0,0.0,2021.0,0.0,0.0,186862759.72,0.0,0.0,0.0,2.35,2016-01-29,359110.14285714284
2016-01-30,,,,,,,,,,,,,,,,,,,,,,,0.0,308.0,162.89,14661.0,0.0,1992.0,0.0,0.0,176275775.71,0.0,0.0,0.0,2.35,2016-01-30,359110.14285714284
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,0.0,308.0,150.57,14166.0,0.0,2100.0,0.0,0.0,170434539.3,0.0,0.0,0.0,2.35,2016-01-31,359110.14285714284
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,156.39,14199.0,0.0,2063.0,0.0,0.0,184396131.6,0.0,0.1319,0.0,2.66,2016-02-01,384760.0
2016-02-02,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,148.25,14291.0,0.0,2011.0,0.0,0.0,193120920.36,0.0,0.0,0.0,2.66,2016-02-02,384760.0
2016-02-03,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,141.82,14274.0,0.0,2027.0,0.0,0.0,196350197.91,0.0,0.0,0.0,2.66,2016-02-03,384760.0
2016-02-04,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,165.74,14371.0,0.0,1991.0,0.0,0.0,194548161.02,0.0,0.0,0.0,2.66,2016-02-04,384760.0
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,196.26,15249.0,0.0,2046.0,0.0,0.0,193450250.47,0.0,0.0,0.0,2.66,2016-02-05,384760.0
2016-02-06,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,1420.99,31418.0,0.0,1949.0,0.0,0.0,226795324.21,0.0,0.0,0.0,2.66,2016-02-06,384760.0
2016-02-07,,,,,,,,,,,,,,,,,,,,,,,0.0,188.0,336.29,14264.0,0.0,2142.0,0.0,0.0,243366581.58,0.0,0.0,0.0,2.66,2016-02-07,384760.0
2016-02-08,,,,,,,,,,,,,,,,,,,,,,,0.0,299.0,281.36,14719.0,0.0,2318.0,0.0,0.0,286139280.98,0.0,0.906,0.0,5.07,2016-02-08,327925.8571428572
2016-02-09,,,,,,,,,,,,,,,,,,,,,,,0.0,299.0,444.22,15517.0,0.0,2479.0,0.0,0.0,340624194.15,0.0,0.0,0.0,5.07,2016-02-09,327925.8571428572
2016-02-10,,,,,,,,,,,,,,,,,,,,,,,0.0,299.0,707.2,17141.0,0.0,3265.0,0.0,0.0,462140079.76,0.0,0.0,0.0,5.07,2016-02-10,327925.8571428572
2016-02-11,,,,,,,,,,,,,,,,,,,,,,,0.0,299.0,509.49,21440.0,0.0,3390.0,0.0,0.0,421542668.46,0.0,0.0,0.0,5.07,2016-02-11,327925.8571428572
2016-02-12,,,,,,,,,,,,,,,,,,,,,,,0.0,299.0,355.34,18109.0,0.0,3304.0,0.0,0.0,413798928.62,0.0,0.0,0.0,5.07,2016-02-12,327925.8571428572
2016-02-13,,,,,,,,,,,,,,,,,,,,,,,0.0,299.0,373.43,19327.0,0.0,3071.0,0.0,0.0,398234915.54,0.0,0.0,0.0,5.07,2016-02-13,327925.8571428572
2016-02-14,,,,,,,,,,,,,,,,,,,,,,,0.0,299.0,295.45,16624.0,0.0,2653.0,0.0,0.0,409885035.83,0.0,0.0,0.0,5.07,2016-02-14,327925.8571428572
2016-02-15,,,,,,,,,,,,,,,,,,,,,,,0.0,245.0,268.48,17159.0,0.0,2765.0,0.0,0.0,336781865.26,0.0,-0.1105,0.0,4.51,2016-02-15,341054.0
2016-02-16,,,,,,,,,,,,,,,,,,,,,,,0.0,245.0,249.31,17549.0,0.0,2749.0,0.0,0.0,288700599.27,0.0,0.0,0.0,4.51,2016-02-16,341054.0
2016-02-17,,,,,,,,,,,,,,,,,,,,,,,0.0,245.0,360.8,19990.0,0.0,2698.0,0.0,0.0,339233532.71,0.0,0.0,0.0,4.51,2016-02-17,341054.0
2016-02-18,,,,,,,,,,,,,,,,,,,,,,,0.0,245.0,263.07,16969.0,0.0,2726.0,0.0,0.0,346746765.74,0.0,0.0,0.0,4.51,2016-02-18,341054.0
2016-02-19,,,,,,,,,,,,,,,,,,,,,,,0.0,245.0,318.65,18412.0,0.0,2653.0,0.0,0.0,332040532.29,0.0,0.0,0.0,4.51,2016-02-19,341054.0
2016-02-20,,,,,,,,,,,,,,,,,,,,,,,0.0,245.0,249.38,16714.0,0.0,2526.0,0.0,0.0,359334417.72,0.0,0.0,0.0,4.51,2016-02-20,341054.0
2016-02-21,,,,,,,,,,,,,,,,,,,,,,,0.0,245.0,315.67,17119.0,0.0,3466.0,0.0,0.0,433193897.22,0.0,0.0,0.0,4.51,2016-02-21,341054.0
2016-02-22,,,,,,,,,,,,,,,,,,,,,,,0.0,263.0,365.34,18190.0,0.0,3034.0,0.0,0.0,433593972.8,0.0,0.3525,0.0,6.1,2016-02-22,339257.0
2016-02-23,,,,,,,,,,,,,,,,,,,,,,,0.0,263.0,1155.28,18482.0,0.0,2987.0,0.0,0.0,474102955.52,0.0,0.0,0.0,6.1,2016-02-23,339257.0
2016-02-24,,,,,,,,,,,,,,,,,,,,,,,0.0,263.0,617.75,19540.0,0.0,2886.0,0.0,0.0,458942242.84,0.0,0.0,0.0,6.1,2016-02-24,339257.0
2016-02-25,,,,,,,,,,,,,,,,,,,,,,,0.0,263.0,372.86,19503.0,0.0,3283.0,0.0,0.0,456082096.86,0.0,0.0,0.0,6.1,2016-02-25,339257.0
2016-02-26,,,,,,,,,,,,,,,,,,,,,,,0.0,263.0,646.66,21068.0,0.0,2993.0,0.0,0.0,491795616.49,0.0,0.0,0.0,6.1,2016-02-26,339257.0
2016-02-27,,,,,,,,,,,,,,,,,,,,,,,0.0,263.0,365.5,18981.0,0.0,3068.0,0.0,0.0,498424354.01,0.0,0.0,0.0,6.1,2016-02-27,339257.0
2016-02-28,,,,,,,,,,,,,,,,,,,,,,,0.0,263.0,370.63,19063.0,0.0,3407.0,0.0,0.0,488620056.24,0.0,0.0,0.0,6.1,2016-02-28,339257.0
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,0.0,359.0,498.13,20358.0,0.0,4015.0,0.0,0.0,585403826.39,0.0,0.5639,0.0,9.54,2016-02-29,359203.8571428572
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,0.0,359.0,570.26,21778.0,0.0,4322.0,0.0,0.0,650547162.22,0.0,0.0,0.0,9.54,2016-03-01,359203.8571428572
2016-03-02,,,,,,,,,,,,,,,,,,,,,,,0.0,359.0,742.88,23562.0,0.0,4494.0,0.0,0.0,736507630.91,0.0,0.0,0.0,9.54,2016-03-02,359203.8571428572
2016-03-03,,,,,,,,,,,,,,,,,,,,,,,0.0,359.0,709.32,24837.0,0.0,4818.0,0.0,0.0,778040245.14,0.0,0.0,0.0,9.54,2016-03-03,359203.8571428572
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,0.0,359.0,742.79,24287.0,0.0,4846.0,0.0,0.0,847886363.78,0.0,0.0,0.0,9.54,2016-03-04,359203.8571428572
2016-03-05,,,,,,,,,,,,,,,,,,,,,,,0.0,359.0,743.36,27115.0,0.0,5758.0,0.0,0.0,850440219.93,0.0,0.0,0.0,9.54,2016-03-05,359203.8571428572
2016-03-06,,,,,,,,,,,,,,,,,,,,,,,0.0,359.0,708.42,27661.0,0.0,5361.0,0.0,0.0,729122199.52,0.0,0.0,0.0,9.54,2016-03-06,359203.8571428572
2016-03-07,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,595.44,23271.0,0.0,4490.0,0.0,0.0,760648959.23,0.0,0.2694,0.0,12.11,2016-03-07,295705.8571428572
2016-03-08,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,798.45,24105.0,0.0,5372.0,0.0,0.0,929438076.28,0.0,0.0,0.0,12.11,2016-03-08,295705.8571428572
2016-03-09,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,584.17,24557.0,0.0,4937.0,0.0,0.0,870327228.73,0.0,0.0,0.0,12.11,2016-03-09,295705.8571428572
2016-03-10,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,456.13,24814.0,0.0,5459.0,0.0,0.0,870802676.03,0.0,0.0,0.0,12.11,2016-03-10,295705.8571428572
2016-03-11,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,514.93,23124.0,0.0,5184.0,0.0,0.0,1039511436.04,0.0,0.0,0.0,12.11,2016-03-11,295705.8571428572
2016-03-12,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,723.65,27887.0,0.0,5114.0,0.0,0.0,1157819808.97,0.0,0.0,0.0,12.11,2016-03-12,295705.8571428572
2016-03-13,,,,,,,,,,,,,,,,,,,,,,,0.0,440.0,630.26,28127.0,0.0,5033.0,0.0,0.0,955721344.45,0.0,0.0,0.0,12.11,2016-03-13,295705.8571428572
2016-03-14,,,,,,,,,,,,,,,,,,,,,,,0.0,481.0,720.67,28528.0,0.0,5044.0,0.0,0.0,1008754617.76,0.0,-0.0595,0.0,11.39,2016-03-14,298060.0
2016-03-15,,,,,,,,,,,,,,,,,,,,,,,0.0,481.0,601.74,29273.0,0.0,4864.0,0.0,0.0,975104638.06,0.0,0.0,0.0,11.39,2016-03-15,298060.0
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,0.0,481.0,523.11,27596.0,0.0,4550.0,0.0,0.0,856001603.17,0.0,0.0,0.0,11.39,2016-03-16,298060.0
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,0.0,481.0,683.88,33531.0,0.0,5014.0,0.0,0.0,843946887.93,0.0,0.0,0.0,11.39,2016-03-17,298060.0
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,0.0,481.0,572.77,31821.0,0.0,5359.0,0.0,0.0,816289545.74,0.0,0.0,0.0,11.39,2016-03-18,298060.0
2016-03-19,,,,,,,,,,,,,,,,,,,,,,,0.0,481.0,904.97,34779.0,0.0,4440.0,0.0,0.0,799245003.43,0.0,0.0,0.0,11.39,2016-03-19,298060.0
2016-03-20,,,,,,,,,,,,,,,,,,,,,,,0.0,481.0,846.85,32447.0,0.0,4571.0,0.0,0.0,927407651.0,0.0,0.0,0.0,11.39,2016-03-20,298060.0
2016-03-21,,,,,,,,,,,,,,,,,,,,,,,0.0,341.0,734.78,32511.0,0.0,5090.0,0.0,0.0,886765230.09,0.0,-0.0149,0.0,11.22,2016-03-21,289107.5714285714
2016-03-22,,,,,,,,,,,,,,,,,,,,,,,0.0,341.0,648.43,32890.0,0.0,4498.0,0.0,0.0,972225642.28,0.0,0.0,0.0,11.22,2016-03-22,289107.5714285714
2016-03-23,,,,,,,,,,,,,,,,,,,,,,,0.0,341.0,726.82,31786.0,0.0,4591.0,0.0,0.0,872598276.44,0.0,0.0,0.0,11.22,2016-03-23,289107.5714285714
2016-03-24,,,,,,,,,,,,,,,,,,,,,,,0.0,341.0,881.26,36947.0,0.0,4445.0,0.0,0.0,834753145.06,0.0,0.0,0.0,11.22,2016-03-24,289107.5714285714
2016-03-25,,,,,,,,,,,,,,,,,,,,,,,0.0,341.0,885.02,36762.0,0.0,4275.0,0.0,0.0,860590847.12,0.0,0.0,0.0,11.22,2016-03-25,289107.5714285714
2016-03-26,,,,,,,,,,,,,,,,,,,,,,,0.0,341.0,727.6,36646.0,0.0,4094.0,0.0,0.0,814770808.15,0.0,0.0,0.0,11.22,2016-03-26,289107.5714285714
2016-03-27,,,,,,,,,,,,,,,,,,,,,,,0.0,341.0,448.6,29974.0,0.0,4678.0,0.0,0.0,917099302.49,0.0,0.0,0.0,11.22,2016-03-27,289107.5714285714
2016-03-28,,,,,,,,,,,,,,,,,,,,,,,0.0,357.0,619.36,33613.0,0.0,4772.0,0.0,0.0,922332031.7,0.0,0.0294,0.0,11.55,2016-03-28,354606.4285714286
2016-03-29,,,,,,,,,,,,,,,,,,,,,,,0.0,357.0,568.28,33915.0,0.0,6025.0,0.0,0.0,934038009.03,0.0,0.0,0.0,11.55,2016-03-29,354606.4285714286
2016-03-30,,,,,,,,,,,,,,,,,,,,,,,0.0,357.0,848.81,36767.0,0.0,6119.0,0.0,0.0,892916961.58,0.0,0.0,0.0,11.55,2016-03-30,354606.4285714286
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,0.0,357.0,582.31,32259.0,0.0,4856.0,0.0,0.0,915415691.53,0.0,0.0,0.0,11.55,2016-03-31,354606.4285714286
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,0.0,357.0,560.56,33320.0,0.0,4607.0,0.0,0.0,910108352.62,0.0,0.0,0.0,11.55,2016-04-01,354606.4285714286
2016-04-02,,,,,,,,,,,,,,,,,,,,,,,0.0,357.0,415.96,29358.0,0.0,4354.0,0.0,0.0,906254482.47,0.0,0.0,0.0,11.55,2016-04-02,354606.4285714286
2016-04-03,,,,,,,,,,,,,,,,,,,,,,,0.0,357.0,401.32,29588.0,0.0,4315.0,0.0,0.0,881135506.24,0.0,0.0,0.0,11.55,2016-04-03,354606.4285714286
2016-04-04,,,,,,,,,,,,,,,,,,,,,,,0.0,266.0,518.25,34907.0,0.0,4934.0,0.0,0.0,821026031.46,0.0,-0.1558,0.0,9.75,2016-04-04,291703.0
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,0.0,266.0,610.26,39173.0,0.0,4977.0,0.0,0.0,840796803.77,0.0,0.0,0.0,9.75,2016-04-05,291703.0
2016-04-06,,,,,,,,,,,,,,,,,,,,,,,0.0,266.0,434.86,32078.0,0.0,4939.0,0.0,0.0,790923840.98,0.0,0.0,0.0,9.75,2016-04-06,291703.0
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,0.0,266.0,417.93,31893.0,0.0,4808.0,0.0,0.0,769898368.47,0.0,0.0,0.0,9.75,2016-04-07,291703.0
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,0.0,266.0,498.3,34010.0,0.0,4650.0,0.0,0.0,781106339.06,0.0,0.0,0.0,9.75,2016-04-08,291703.0
2016-04-09,,,,,,,,,,,,,,,,,,,,,,,0.0,266.0,352.55,31923.0,0.0,4944.0,0.0,0.0,695943784.18,0.0,0.0,0.0,9.75,2016-04-09,291703.0
2016-04-10,,,,,,,,,,,,,,,,,,,,,,,0.0,266.0,337.14,32237.0,0.0,5396.0,0.0,0.0,684660770.88,0.0,0.0,0.0,9.75,2016-04-10,291703.0
2016-04-11,,,,,,,,,,,,,,,,,,,,,,,0.0,215.0,280.47,30327.0,0.0,4779.0,0.0,0.0,593949307.45,0.0,-0.1354,0.0,8.43,2016-04-11,302910.28571428574
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,0.0,215.0,367.21,34673.0,0.0,5043.0,0.0,0.0,633611436.05,0.0,0.0,0.0,8.43,2016-04-12,302910.28571428574
2016-04-13,,,,,,,,,,,,,,,,,,,,,,,0.0,215.0,556.07,36051.0,0.0,5412.0,0.0,0.0,666925784.5,0.0,0.0,0.0,8.43,2016-04-13,302910.28571428574
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,0.0,215.0,520.74,34781.0,0.0,5026.0,0.0,0.0,649194329.04,0.0,0.0,0.0,8.43,2016-04-14,302910.28571428574
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,0.0,215.0,400.06,34959.0,0.0,4603.0,0.0,0.0,677141041.34,0.0,0.0,0.0,8.43,2016-04-15,302910.28571428574
2016-04-16,,,,,,,,,,,,,,,,,,,,,,,0.0,215.0,321.17,30483.0,0.0,4514.0,0.0,0.0,738147546.39,0.0,0.0,0.0,8.43,2016-04-16,302910.28571428574
2016-04-17,,,,,,,,,,,,,,,,,,,,,,,0.0,215.0,541.36,40203.0,0.0,5092.0,0.0,0.0,709720474.79,0.0,0.0,0.0,8.43,2016-04-17,302910.28571428574
2016-04-18,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,349.6,33513.0,0.0,5037.0,0.0,0.0,689106961.89,0.0,-0.0285,0.0,8.19,2016-04-18,298084.5714285714
2016-04-19,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,324.18,32622.0,0.0,4905.0,0.0,0.0,672532357.99,0.0,0.0,0.0,8.19,2016-04-19,298084.5714285714
2016-04-20,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,386.87,32944.0,0.0,5024.0,0.0,0.0,643204549.65,0.0,0.0,0.0,8.19,2016-04-20,298084.5714285714
2016-04-21,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,477.29,37181.0,0.0,4975.0,0.0,0.0,623163882.73,0.0,0.0,0.0,8.19,2016-04-21,298084.5714285714
2016-04-22,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,344.74,31678.0,0.0,5084.0,0.0,0.0,664843804.31,0.0,0.0,0.0,8.19,2016-04-22,298084.5714285714
2016-04-23,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,312.04,31845.0,0.0,4906.0,0.0,0.0,634792414.64,0.0,0.0,0.0,8.19,2016-04-23,298084.5714285714
2016-04-24,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,351.36,34046.0,0.0,5054.0,0.0,0.0,620380381.47,0.0,0.0,0.0,8.19,2016-04-24,298084.5714285714
2016-04-25,,,,,,,,,,,,,,,,,,,,,,,0.0,331.0,354.34,35430.0,0.0,5296.0,0.0,0.0,589953549.07,0.0,0.0061,0.0,8.24,2016-04-25,307783.14285714284
2016-04-26,,,,,,,,,,,,,,,,,,,,,,,0.0,331.0,334.62,32582.0,0.0,5401.0,0.0,0.0,614038719.77,0.0,0.0,0.0,8.24,2016-04-26,307783.14285714284
2016-04-27,,,,,,,,,,,,,,,,,,,,,,,0.0,331.0,296.54,33847.0,0.0,5356.0,0.0,0.0,576551379.91,0.0,0.0,0.0,8.24,2016-04-27,307783.14285714284
2016-04-28,,,,,,,,,,,,,,,,,,,,,,,0.0,331.0,338.48,34343.0,0.0,5127.0,0.0,0.0,594731702.48,0.0,0.0,0.0,8.24,2016-04-28,307783.14285714284
2016-04-29,,,,,,,,,,,,,,,,,,,,,,,0.0,331.0,416.82,37332.0,0.0,7572.0,0.0,0.0,707751631.32,0.0,0.0,0.0,8.24,2016-04-29,307783.14285714284
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,0.0,331.0,567.97,45769.0,0.0,8108.0,0.0,0.0,703213705.28,0.0,0.0,0.0,8.24,2016-04-30,307783.14285714284
